globaleventid,sqldate,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl
1133309661,20231014,202310,2023,2023.7781,GMB,GAMBIA,GMB,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,9,2,9,-1.45658263305322,1,Gambia,GA,GA,13.5,-15.5,GA,0,,,,,,,1,Gambia,GA,GA,13.5,-15.5,GA,20231014,https://thepoint.gm/africa/gambia/headlines/smart-construction-launches-social-housing-project
1133310565,20231014,202310,2023,2023.7781,nai,NATIVE AMERICAN,,,nai,,,,,,haw,HAWAIIAN,,,haw,,,,,,1,060,060,06,2,6.0,3,1,3,5.08474576271186,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20231014,https://www.hawaiinewsnow.com/2023/10/14/heal-with-our-gifts-native-american-delegation-assists-hawaiians-maui-recovery/
1133320185,20231014,202310,2023,2023.7781,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2.0,32,4,16,2.54800448509058,4,"Ballarat, Victoria, Australia",AS,AS07,-37.5627,143.863,-1557125,0,,,,,,,4,"Ballarat, Victoria, Australia",AS,AS07,-37.5627,143.863,-1557125,20231014,https://www.mailtimes.com.au/story/8385103/country-road-ballarat-opens-with-plenty-of-the-citys-style/
1133345124,20231014,202310,2023,2023.7781,INDCOP,JHARKHAND,IND,,,,,COP,,,mdr,MANDAR,,,mdr,,,,,,1,173,173,17,4,-5.0,2,1,2,-4.7244094488189,4,"Bareilly, Uttar Pradesh, India",IN,IN36,28.35,79.4167,-2090495,4,"Bareilly, Uttar Pradesh, India",IN,IN36,28.35,79.4167,-2090495,4,"Bareilly, Uttar Pradesh, India",IN,IN36,28.35,79.4167,-2090495,20231014,https://www.nyoooz.com/news/meerut/1713454/over-300-up-jail-inmates-not-visited-by-kin-in-past-5-years/
1133348986,20231014,202310,2023,2023.7781,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,081,081,08,2,5.0,4,1,4,-5.76519916142558,1,El Salvador,ES,ES,13.833333,-88.916667,ES,0,,,,,,,2,"Louisiana, United States",US,USLA,31.1801,-91.8749,LA,20231014,https://www.davisvanguard.org/2023/10/guest-commentary-asylum-seekers-wrongful-6-year-detention-is-emblematic-of-a-broken-system/
1133349663,20231014,202310,2023,2023.7781,YEM,ADEN,YEM,,,,,,,,USA,SOUTH CAROLINA,USA,,,,,,,,1,010,010,01,1,0.0,3,1,3,-4.62633451957295,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20231014,https://slate.com/podcasts/amicus/2023/10/the-supreme-court-on-voting-rights-and-gerrymanders-racist-maps-partisan
1133355637,20231014,202310,2023,2023.7781,RUS,RUSSIA,RUS,,,,,,,,BFA,BURKINA FASO,BFA,,,,,,,,1,057,057,05,1,8.0,2,1,2,0.79575596816976,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,20231014,https://www.dailynewsen.com/science/russia-to-build-nuclear-power-plant-in-burkina-faso-reaches-deal-with-h125254.html
1133357007,20231014,202310,2023,2023.7781,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,0,110,110,11,3,-2.0,10,1,10,-1.16788321167883,4,"Malaca, Pangasinan, Philippines",RP,RP51,15.8334,120.378,-2436250,0,,,,,,,4,"Malaca, Pangasinan, Philippines",RP,RP51,15.8334,120.378,-2436250,20231014,https://www.sunstar.com.ph/cebu/exclusion-of-feb-25-wont-change-historic-dictators-downfall-in-1986
1133369683,20231014,202310,2023,2023.7781,EDU,PROFESSOR,,,,,,EDU,,,NGA,NIGERIA,NGA,,,,,,,,1,070,070,07,2,7.0,2,1,2,1.85873605947955,5,"Ogun State, Ogun, Nigeria",NI,NI16,7,3.58333,-2022272,5,"Ogun State, Ogun, Nigeria",NI,NI16,7,3.58333,-2022272,5,"Ogun State, Ogun, Nigeria",NI,NI16,7,3.58333,-2022272,20231014,https://tribuneonlineng.com/were-committed-to-making-mcpherson-among-top-5-universities-in-nigeria-vc/
1133384711,20231014,202310,2023,2023.7781,ISR,ISRAELI,ISR,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,190,190,19,4,-10.0,1,1,1,-7.94797687861272,1,Thailand,TH,TH,15,100,TH,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,1,Thailand,TH,TH,15,100,TH,20231014,https://timesofmalta.com/articles/view/a-week-war-gazans-flee-homes-israeli-ground-offensive-looms.1061235
1133423062,20231014,202310,2023,2023.7781,RAD,EXTREMIST,,,,,,RAD,,,SIKCVL,SIKH,,,,SIK,,CVL,,,1,011,011,01,1,-0.1,6,1,6,-10.1620029455081,1,Canada,CA,CA,60,-96,CA,1,Pakistan,PK,PK,30,70,PK,1,Pakistan,PK,PK,30,70,PK,20231014,https://voiceofvienna.org/?p=10305
